"manifest_version","package_verification_case_id","validation_role","manifest_role","validation_required","reference_scope","package_function","package_key","fixture_set_id","family","mode","bf_type","bf_prior_id","design_case_id","look_grid_name","design_class","prior_class","direction_class","threshold_id","tail","n","threshold","log_threshold","schedule_id","schedule_family_id","start_n","increment","n_looks","max_n","threshold_pair_id","evidence_threshold","k1","k0","evidence","target_prob","simulation_status","search_case_id","schedule_class","selection_origin","selection_policy","selection_stratum","rationale","nsim","search_target_id","criterion","achieved","look_found","n_found","prob_found","mcse_found","look_previous","n_previous","prob_previous","best_look","best_n","best_prob","max_n_searched","source_cumulative_summary","expected_package_function","target_source","search_profile_id","search_profile_label","simulation_schedule","look_count","grid_step","reference_n","reference_schedule","reference_previous_n","reference_previous_prob","reference_growth","schedule_start_n","schedule_increment","sim_achieved","simulation_n","simulation_prob","simulation_mcse","simulation_previous_n","simulation_previous_prob","simulation_best_n","simulation_best_prob","simulation_max_n_searched","package_nrange_lower","package_nrange_upper"
"package-verification-v2","pkgver-0001","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf10|H0|   30||10|pkgver-0001","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf10","H0",30,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0002","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf10|H0|  130||10|pkgver-0002","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf10","H0",130,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0003","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf10|H0|  260||10|pkgver-0003","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf10","H0",260,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0004","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf10|H0|  380||10|pkgver-0004","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf10","H0",380,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0005","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf10|H0|  500||10|pkgver-0005","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf10","H0",500,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0006","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf3|H0|   30|| 3|pkgver-0006","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf3","H0",30,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0007","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf3|H0|  130|| 3|pkgver-0007","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf3","H0",130,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0008","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf3|H0|  260|| 3|pkgver-0008","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf3","H0",260,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0009","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf3|H0|  380|| 3|pkgver-0009","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf3","H0",380,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0010","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf3|H0|  500|| 3|pkgver-0010","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf3","H0",500,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0011","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf30|H0|   30||30|pkgver-0011","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf30","H0",30,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0012","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf30|H0|  130||30|pkgver-0012","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf30","H0",130,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0013","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf30|H0|  260||30|pkgver-0013","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf30","H0",260,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0014","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf30|H0|  380||30|pkgver-0014","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf30","H0",380,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0015","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h0-bf30|H0|  500||30|pkgver-0015","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h0-bf30","H0",500,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0016","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf10|H1|   30||10|pkgver-0016","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf10","H1",30,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0017","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf10|H1|  130||10|pkgver-0017","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf10","H1",130,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0018","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf10|H1|  260||10|pkgver-0018","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf10","H1",260,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0019","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf10|H1|  380||10|pkgver-0019","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf10","H1",380,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0020","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf10|H1|  500||10|pkgver-0020","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf10","H1",500,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0021","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf3|H1|   30|| 3|pkgver-0021","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf3","H1",30,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0022","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf3|H1|  130|| 3|pkgver-0022","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf3","H1",130,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0023","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf3|H1|  260|| 3|pkgver-0023","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf3","H1",260,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0024","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf3|H1|  380|| 3|pkgver-0024","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf3","H1",380,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0025","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf3|H1|  500|| 3|pkgver-0025","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf3","H1",500,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0026","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf30|H1|   30||30|pkgver-0026","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf30","H1",30,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0027","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf30|H1|  130||30|pkgver-0027","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf30","H1",130,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0028","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf30|H1|  260||30|pkgver-0028","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf30","H1",260,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0029","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf30|H1|  380||30|pkgver-0029","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf30","H1",380,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-0030","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","pbinbf01","package-verification-v2|fixed_probability_reference|binom-binbf01-direction-fixed-core-v1|binomial|fixed|binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short|binom-dbeta-1-1-h0le0p5-short|h1-bf30|H1|  500||30|pkgver-0030","binom-binbf01-direction-fixed-core-v1","binomial","fixed","direction","binom-binbf01-direction-p00p5-a1-b1-on-binom-dbeta-1-1-h0le0p5-short","binom-dbeta-1-1-h0le0p5-short","short","","","","h1-bf30","H1",500,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
